home_score,home_wins,home_losses,home_fgm,home_fga,home_3pm,home_3pa,home_ftm,home_fta,home_oreb,home_dreb,home_treb,home_ast,home_blk,home_to,home_pf,home_poss,away_score,away_wins,away_losses,away_fgm,away_fga,away_3pm,away_3pa,away_ftm,away_fta,away_oreb,away_dreb,away_treb,away_ast,away_blk,away_to,away_pf,away_poss,winner
73,13,13,27,60,7,21,13,18,11,26,3,14,4,12,16,56,84,18,9,31,61,9,21,14,20,11,25,3,20,4,13,17,61,away
63,6,16,23,59,7,23,12,19,13,24,4,9,3,15,20,53,69,4,19,26,61,6,16,12,20,11,23,4,12,2,14,19,57,home
80,12,7,27,55,10,23,16,22,7,25,2,14,3,11,18,58,78,4,18,25,61,9,25,20,27,12,26,4,12,3,14,25,55,home
61,5,12,21,54,7,21,12,18,9,26,5,13,3,14,20,52,82,11,6,28,60,7,19,20,25,13,24,4,14,5,13,21,57,away
82,3,1,31,64,7,17,13,17,11,22,2,17,2,13,23,63,74,5,0,27,53,7,18,13,16,7,26,2,15,5,8,17,54,away
73,2,9,25,59,7,21,15,21,9,23,2,13,3,12,22,57,75,3,8,27,60,9,22,12,19,11,25,3,15,3,16,16,60,home
69,13,10,25,60,8,23,10,15,11,24,4,13,3,11,17,54,66,9,13,25,57,5,19,12,18,10,25,4,13,4,15,18,56,home
81,16,8,28,60,8,23,17,24,10,27,3,14,4,13,19,60,70,6,16,24,56,8,24,13,17,7,27,2,12,3,13,18,57,home
67,14,15,20,57,4,16,22,29,10,29,3,9,4,17,18,55,67,2,27,24,59,5,17,13,19,10,22,4,12,2,15,22,57,home
69,10,14,24,59,6,16,16,23,13,26,3,11,3,13,19,52,65,9,16,23,53,7,20,13,19,8,21,2,12,4,15,20,55,home
75,6,7,26,64,8,26,15,22,11,28,3,13,3,10,16,56,77,11,3,25,57,7,18,19,26,11,24,3,14,3,12,21,53,home
78,10,1,27,55,7,21,16,21,8,28,2,15,5,13,16,58,89,10,2,31,64,9,24,17,24,14,26,3,19,4,15,21,63,home
74,16,10,24,56,8,23,17,24,11,28,4,12,2,13,16,53,63,17,9,22,51,5,16,14,21,10,26,3,11,4,14,15,51,home
74,8,2,28,61,6,18,12,17,13,29,3,13,4,13,18,56,79,4,6,29,65,5,18,16,20,12,29,3,15,5,12,21,61,home
76,22,13,27,59,8,21,14,19,10,27,2,14,6,12,16,57,74,24,11,27,58,7,22,12,18,11,25,3,13,5,13,17,57,away
80,5,14,29,65,7,21,15,22,14,27,3,16,2,14,18,60,77,14,6,28,57,7,19,15,20,11,27,4,13,5,13,19,56,home
68,7,7,23,53,7,21,15,21,10,26,4,12,3,16,19,54,80,12,4,29,61,6,19,16,24,12,27,3,18,6,12,17,58,home
82,6,2,30,58,8,20,13,20,10,30,3,17,6,14,18,61,74,3,4,27,59,10,24,11,15,12,23,4,16,2,14,18,57,home
82,6,3,32,70,8,24,10,17,13,32,3,16,3,11,16,63,67,1,8,23,55,6,20,16,22,11,24,2,12,2,16,17,54,home
72,5,9,23,55,10,27,16,22,10,23,4,13,3,13,17,52,72,8,7,27,56,9,26,10,15,10,24,3,16,3,15,19,59,away
74,17,10,26,55,5,14,17,24,12,24,3,16,3,17,18,57,71,15,15,25,56,7,18,14,21,12,24,3,15,3,16,19,55,away
89,2,0,30,58,16,29,15,18,9,29,4,19,2,12,15,60,75,3,0,28,59,5,18,14,22,11,34,3,10,3,14,22,60,away
74,14,16,26,58,5,16,17,23,12,25,3,13,4,14,20,55,70,8,22,23,55,8,23,15,21,7,24,3,11,3,13,20,55,home
82,6,1,30,60,9,24,13,18,10,29,3,19,5,16,18,65,79,4,4,28,59,8,22,14,21,11,26,3,13,3,15,20,60,home
78,2,3,30,64,6,20,11,18,15,22,4,17,2,13,24,59,76,3,3,27,61,8,25,14,23,14,29,3,15,4,15,21,57,away
76,24,8,27,56,8,22,14,21,9,26,2,14,4,13,18,58,65,16,15,23,54,7,21,12,19,13,22,3,14,2,15,18,50,home
78,12,2,28,59,7,21,16,22,13,27,4,16,8,14,17,57,82,14,0,28,61,8,22,18,24,12,28,3,15,7,11,16,56,home
71,16,15,25,54,6,17,15,21,10,26,3,15,5,14,16,55,76,13,16,26,60,8,21,15,20,7,25,3,12,3,12,19,60,home
92,10,0,34,63,10,22,13,20,9,28,2,19,3,12,16,67,71,2,9,27,62,8,20,10,14,10,24,3,14,2,14,17,60,home
73,5,12,26,59,9,27,11,16,8,27,3,16,3,14,19,61,70,10,5,24,54,8,22,14,19,10,25,2,15,5,14,20,54,away
86,3,1,31,58,7,19,18,24,12,29,3,21,8,17,22,64,75,4,0,25,59,6,21,18,24,12,30,4,10,4,12,19,54,home
71,11,7,26,60,6,17,14,19,14,25,3,11,4,14,20,54,65,4,14,22,62,8,27,13,21,14,22,3,10,3,12,22,50,home
62,9,16,21,53,7,21,13,19,8,25,4,13,3,13,20,51,75,19,5,26,55,8,21,16,22,9,26,3,15,4,12,19,55,away
74,7,7,26,56,7,21,15,20,8,28,2,16,4,13,20,57,72,8,8,24,59,7,21,17,24,11,28,4,14,3,14,17,55,home
67,5,2,25,56,8,24,10,15,11,30,2,11,4,14,15,55,96,6,0,35,68,7,18,19,29,16,33,4,21,5,15,18,66,home
70,0,2,26,64,6,24,14,21,12,31,3,11,3,13,23,57,55,0,1,18,64,6,37,13,21,19,21,9,17,1,14,22,43,away
73,16,10,26,59,8,21,14,21,11,25,4,14,3,14,20,58,77,19,7,27,55,11,30,12,16,8,26,3,16,3,13,16,58,away
68,5,4,24,56,6,21,14,21,10,26,4,11,5,12,16,53,85,8,1,30,63,6,17,18,24,14,25,4,18,5,13,20,59,away
92,4,0,31,63,6,17,24,33,15,30,5,18,7,15,21,61,77,2,5,26,62,9,24,16,22,12,24,4,14,2,17,25,61,home
68,2,4,23,59,4,13,18,22,12,23,4,11,4,17,20,55,66,3,3,22,53,7,17,15,22,9,26,3,11,3,14,17,52,away
70,9,17,25,57,9,25,12,20,10,26,4,13,2,14,19,55,81,17,8,29,60,7,18,15,22,10,26,3,15,3,13,21,61,away
80,16,7,28,55,9,22,15,20,6,28,2,15,4,12,18,60,78,16,9,28,61,9,26,14,20,9,27,3,12,4,12,20,60,home
75,25,9,26,56,7,19,16,23,11,25,3,14,4,13,18,54,76,21,12,26,61,9,25,14,20,11,24,3,13,5,10,17,54,home
75,16,9,27,57,7,20,13,20,10,24,2,12,4,14,21,59,78,19,6,27,59,8,25,15,22,12,27,3,15,2,13,20,57,away
61,2,7,21,57,5,18,13,20,12,24,3,10,3,15,21,52,78,5,3,27,61,8,24,15,20,10,27,4,13,4,15,19,62,away
72,15,15,26,59,7,22,13,19,10,27,3,12,3,13,17,57,71,10,19,26,58,7,21,12,17,8,22,2,15,3,12,16,57,away
65,4,2,21,50,6,18,16,21,9,26,4,14,2,14,18,50,82,4,1,29,59,8,23,17,25,11,27,3,16,5,12,16,58,away
72,5,15,25,60,7,22,14,22,12,22,3,11,3,15,23,56,59,0,19,22,61,5,17,11,16,12,20,4,8,2,13,21,52,home
64,0,3,23,58,8,25,9,14,9,23,3,12,2,11,20,54,74,2,1,28,68,9,28,8,13,12,25,4,15,4,10,19,58,home
78,3,4,28,59,10,25,12,18,11,27,3,17,2,14,19,59,67,3,5,24,52,8,21,12,19,12,21,2,15,2,16,19,52,home
63,1,2,23,61,7,25,11,16,10,27,5,14,3,16,25,58,35,0,1,10,50,3,21,12,16,9,23,4,6,3,19,25,44,away
56,1,19,19,56,8,27,11,15,7,24,3,10,3,14,20,53,70,7,11,24,60,4,13,17,24,13,24,4,11,3,14,19,53,home
81,9,5,28,62,8,23,16,26,13,24,4,16,2,12,21,57,74,7,6,27,57,4,14,16,22,12,24,2,16,4,18,18,60,away
69,3,3,26,60,4,16,14,22,14,28,4,11,3,16,21,56,75,3,5,27,60,7,19,15,23,12,23,3,14,5,13,20,57,home
75,11,16,26,59,7,18,17,23,11,23,4,13,3,15,21,58,71,16,9,24,55,6,18,16,24,9,25,3,14,3,14,20,55,home
79,12,4,29,58,7,20,15,21,10,27,2,15,4,13,17,60,88,15,1,32,60,9,22,15,21,12,31,2,22,8,14,18,62,home
79,13,16,27,62,10,27,15,20,9,23,3,13,3,11,17,58,79,21,7,27,60,8,22,17,23,11,26,3,15,6,11,16,56,home
83,8,3,27,56,9,24,20,28,10,25,4,15,3,14,20,57,70,5,4,24,58,6,18,16,25,14,25,3,13,2,15,18,53,home
76,8,1,28,59,7,23,12,17,10,28,3,13,6,15,15,62,76,3,7,29,60,8,22,11,14,11,25,4,13,3,15,19,61,home
75,18,10,26,57,7,20,16,24,13,26,3,15,3,13,19,53,77,22,6,27,56,8,21,15,21,9,24,2,13,3,10,19,55,away
75,13,18,26,60,6,18,16,23,12,24,4,13,3,15,20,57,67,14,14,23,54,7,22,15,20,9,23,3,13,2,14,19,53,home
89,20,5,32,64,8,22,16,23,14,28,3,18,5,12,17,60,84,18,7,29,57,9,23,16,22,7,27,2,17,2,12,16,62,home
68,3,4,24,54,3,10,16,24,10,25,2,12,3,13,20,53,72,4,3,25,55,7,23,14,20,9,27,2,12,1,14,21,56,home
88,2,0,31,63,6,20,21,26,14,25,4,13,3,14,25,60,76,1,1,27,60,8,29,14,19,8,24,4,14,3,13,27,60,away
65,6,8,22,54,8,24,13,18,8,25,3,10,3,15,19,54,76,10,6,28,60,8,20,14,20,10,26,4,16,3,15,20,61,away
73,5,14,26,57,6,17,17,23,11,25,4,12,5,16,19,58,66,7,12,23,55,5,15,14,20,10,25,3,11,3,17,21,56,away
62,2,6,23,58,4,16,12,18,11,28,4,12,3,17,21,56,67,5,4,23,54,7,23,15,19,9,22,2,14,2,14,19,53,home
78,7,5,28,62,9,23,13,18,12,26,4,15,3,13,18,59,69,5,5,24,54,8,22,14,19,8,26,3,14,2,15,19,56,home
68,9,10,25,54,7,19,12,17,9,23,2,13,3,12,16,53,79,10,9,28,63,7,22,16,22,14,23,3,14,2,15,22,59,home
66,13,11,24,53,7,21,12,19,12,23,3,14,2,15,18,51,66,13,10,23,54,5,16,16,23,11,22,3,11,4,15,19,51,home
76,23,3,28,60,8,22,12,18,12,25,3,17,6,10,16,55,67,12,13,22,53,7,21,16,22,10,26,4,11,3,15,18,53,home
70,7,4,22,55,7,21,18,25,13,27,3,12,3,15,16,50,69,7,2,24,53,6,19,14,21,11,35,3,13,4,15,15,54,home
82,4,1,28,60,9,25,17,24,12,25,3,15,5,13,19,57,79,6,2,25,56,10,25,19,26,10,31,2,14,2,13,17,55,away
83,3,0,30,58,9,23,15,22,6,34,2,19,5,11,17,62,83,2,1,28,57,7,22,20,29,12,28,3,20,2,14,16,58,away
70,18,13,23,55,8,21,16,22,12,26,3,13,4,13,16,51,62,12,20,21,53,7,20,12,18,9,25,4,13,3,13,20,51,home
79,19,4,27,56,11,28,15,22,10,25,3,15,3,12,18,56,79,15,8,28,59,9,23,15,21,11,27,3,16,4,15,20,60,home
84,7,2,30,62,6,19,18,26,13,23,4,16,4,13,20,59,70,3,7,23,58,10,27,15,21,8,24,4,12,3,13,21,56,home
70,4,13,25,62,8,24,11,16,11,24,4,13,2,13,19,56,79,7,9,28,57,8,21,16,20,8,25,3,16,2,17,21,64,home
67,4,9,24,60,7,23,13,19,11,23,3,11,3,15,22,56,66,4,10,24,56,8,22,10,15,9,24,2,13,1,12,19,54,home
68,12,15,24,59,7,22,13,19,12,23,3,13,3,15,18,55,77,22,5,27,58,8,22,14,20,11,27,3,15,4,13,18,57,away
75,28,4,26,56,8,20,14,20,12,27,3,16,3,11,15,52,67,21,10,23,53,7,21,14,21,11,31,3,11,4,15,15,52,home
75,7,14,25,55,7,18,17,25,8,28,2,12,2,16,22,59,75,8,13,27,60,9,27,13,18,9,26,3,15,3,14,21,60,away
73,10,13,25,57,7,21,15,20,9,23,3,12,3,13,21,56,62,5,18,23,55,5,14,12,19,11,22,4,11,2,14,19,52,home
78,16,13,28,62,10,24,12,16,9,27,4,14,2,13,18,61,70,14,15,26,56,8,20,11,17,10,24,3,13,3,14,17,56,away
78,8,2,27,61,9,23,14,19,11,27,4,14,4,11,16,57,56,3,9,20,55,6,23,11,16,11,20,3,10,2,13,16,48,home
79,17,14,27,57,8,20,18,24,10,26,3,16,2,14,19,58,69,6,23,25,59,8,26,11,17,10,23,3,12,4,13,20,56,home
75,9,16,26,57,7,21,16,23,10,22,3,14,3,14,18,57,70,11,16,25,56,8,22,12,18,9,25,2,12,4,12,17,55,home
73,6,12,27,60,7,22,11,14,11,25,3,14,3,14,19,59,71,4,12,26,58,7,22,14,19,12,26,2,12,4,17,21,58,away
88,13,4,31,61,6,16,19,28,12,29,3,18,4,15,17,64,79,8,11,27,63,11,31,15,19,11,23,4,16,3,13,20,59,away
84,12,2,30,62,10,24,16,21,12,31,4,18,4,13,17,59,64,7,9,23,54,6,18,13,17,10,26,4,13,3,15,17,53,home
64,8,15,24,52,7,22,9,14,6,22,3,14,3,12,17,55,69,15,10,25,55,6,20,14,19,11,24,3,14,1,15,17,54,away
84,21,6,30,62,7,20,16,24,12,26,3,15,5,12,20,60,73,9,18,26,58,8,21,12,18,9,26,3,15,3,15,19,60,home
72,11,15,26,57,10,26,10,15,8,24,2,13,3,12,17,57,68,6,18,24,54,7,20,13,18,8,24,2,13,3,14,16,55,home
74,8,10,25,58,8,24,17,24,10,25,2,14,3,14,22,56,72,11,5,25,56,5,15,17,25,12,26,2,11,4,15,21,54,away
76,1,0,22,52,9,24,23,26,10,20,3,16,4,10,21,47,87,0,1,29,66,9,25,20,27,12,25,3,14,5,14,37,62,home
73,12,13,26,61,7,22,14,19,10,24,3,13,6,11,19,57,82,14,10,28,60,11,27,15,18,9,23,2,16,4,12,19,59,home
91,6,1,33,69,8,21,17,26,16,24,3,19,4,11,19,60,56,3,5,20,59,7,26,10,16,13,26,4,11,3,16,21,50,home
76,10,11,26,56,9,22,15,20,10,25,3,15,2,13,18,55,86,6,13,30,71,12,35,14,20,12,25,4,18,3,15,19,67,away
74,3,2,27,61,9,28,12,19,8,28,3,14,4,11,19,59,63,0,4,22,59,8,21,12,17,10,22,3,12,2,18,22,57,away
75,1,1,28,60,8,22,12,21,11,21,3,15,4,13,22,57,61,0,2,21,60,5,19,14,23,16,26,6,11,1,16,24,49,home
69,2,7,23,62,8,28,16,23,12,26,4,13,3,13,18,53,70,5,4,26,59,8,20,11,16,13,24,2,14,3,15,23,57,away
65,3,12,23,59,5,19,13,21,12,24,3,10,4,17,20,55,77,11,7,29,60,7,21,12,18,8,25,2,16,5,13,21,62,away
75,6,11,27,60,9,22,12,17,11,26,3,14,3,15,16,60,74,5,14,26,59,7,20,15,20,10,25,4,15,2,13,22,57,home
89,9,0,33,62,10,22,13,19,9,27,2,18,3,12,17,66,67,2,4,25,57,9,23,8,11,7,23,4,13,4,16,20,61,home
79,6,5,26,61,9,24,17,25,14,25,3,14,3,12,17,54,69,3,6,23,61,8,26,15,20,12,21,3,12,3,10,21,49,home
72,1,0,23,49,7,18,19,32,6,29,4,13,1,14,17,54,62,1,0,21,57,4,15,16,27,16,23,3,15,6,8,17,40,away
73,13,13,26,59,7,25,14,21,10,26,3,16,5,15,23,59,74,13,11,25,58,9,27,14,19,10,27,4,15,3,12,18,55,away
81,16,12,29,63,10,28,14,20,10,25,3,15,3,12,16,61,73,11,12,27,58,7,20,11,15,7,28,3,12,4,13,15,61,home
83,2,0,31,64,3,16,19,30,17,35,3,15,4,13,13,57,57,0,1,22,55,3,19,10,26,4,34,1,7,4,15,20,59,home
72,7,11,26,60,9,25,12,19,12,24,4,15,3,15,20,57,72,10,9,26,55,8,21,12,18,8,24,2,12,4,13,17,57,home
80,5,2,28,59,6,19,18,24,12,28,5,14,3,14,19,59,80,0,2,28,66,9,30,15,18,7,31,1,14,2,20,24,72,home
69,15,15,25,57,5,17,15,21,11,23,3,11,4,12,18,53,74,18,12,27,55,8,21,12,17,7,24,3,15,2,12,17,58,home
78,9,3,28,61,8,23,13,19,13,29,4,14,3,14,17,58,65,2,9,24,57,7,22,10,15,8,20,3,14,3,12,18,56,home
79,12,5,28,56,7,18,16,23,11,25,2,13,4,12,19,57,80,13,3,28,61,10,26,12,18,10,31,3,14,3,14,18,62,away
75,9,0,27,55,6,18,15,21,10,26,3,18,7,12,15,55,63,3,7,23,63,6,23,11,18,16,22,3,12,3,12,22,49,home
76,10,2,25,56,7,17,20,26,10,25,3,13,3,12,21,53,71,7,6,26,56,9,22,11,14,9,26,3,16,4,15,19,58,home
69,15,14,24,57,8,23,13,17,10,23,3,14,4,12,19,53,67,13,16,24,54,7,20,12,18,9,22,2,13,4,11,17,52,away
78,4,13,27,71,12,40,14,21,12,24,4,15,3,15,19,63,62,5,13,22,57,7,24,11,17,11,21,4,11,2,13,18,51,home
75,20,12,28,61,7,20,13,19,13,29,3,15,6,14,17,58,74,21,13,26,58,6,19,16,23,11,25,4,14,4,12,18,55,home
64,6,21,22,53,7,21,12,18,8,24,3,10,3,16,18,56,72,11,14,26,57,7,21,13,19,11,24,3,12,3,14,17,56,away
77,24,10,27,58,5,15,17,25,12,27,2,13,5,13,19,55,76,21,11,27,57,11,27,11,14,7,26,2,17,2,10,15,57,home
74,10,8,26,57,6,21,16,21,9,26,3,15,2,15,17,59,69,3,13,24,59,8,22,13,19,12,24,3,13,4,16,21,57,home
68,12,17,24,58,7,22,13,19,11,23,3,13,3,15,18,55,80,20,9,29,61,11,30,12,16,10,25,3,17,2,11,16,60,away
82,19,6,29,57,7,18,16,21,10,26,2,16,5,12,18,59,80,17,8,29,62,9,23,14,19,11,25,2,17,4,11,16,58,home
82,4,6,28,60,8,23,18,27,11,29,3,14,3,15,20,61,77,6,4,26,55,8,20,17,24,10,27,3,16,3,16,20,58,home
76,18,13,26,58,9,23,15,20,11,24,4,16,5,12,16,55,70,20,10,25,55,6,18,14,19,11,25,3,12,4,13,16,53,away
60,1,5,21,51,5,18,12,19,11,24,4,11,3,18,22,53,85,4,3,31,65,9,23,15,22,11,27,4,18,5,14,21,64,home
81,14,6,27,62,9,25,17,22,12,25,4,14,5,10,17,55,77,12,8,28,59,7,20,14,19,12,28,3,16,5,13,17,57,home
71,7,11,25,59,5,16,16,23,13,25,3,12,4,13,20,54,73,11,7,27,63,5,17,15,23,13,27,3,13,4,14,19,58,home
72,7,8,26,60,6,19,13,22,10,27,4,11,3,12,19,57,80,10,5,29,58,7,19,15,19,10,28,4,17,4,12,15,59,away
101,3,0,36,61,8,20,20,28,11,32,3,22,7,12,18,66,72,2,0,25,57,5,20,19,24,10,37,3,12,4,15,18,57,home
65,2,6,22,60,4,16,17,23,13,23,4,10,4,16,21,53,73,2,6,25,59,8,22,16,23,14,25,4,11,4,21,28,60,home
81,21,10,28,61,7,19,19,25,10,32,3,16,5,14,20,60,70,15,14,26,58,7,20,11,18,11,23,3,15,4,13,20,56,home
81,3,0,28,62,7,21,18,22,12,34,1,14,10,13,13,59,78,2,2,29,64,6,20,14,19,10,25,2,12,3,11,15,60,home
73,21,7,27,58,9,25,10,16,9,24,2,15,3,9,15,55,76,22,6,28,57,7,19,14,19,9,27,2,15,4,12,17,57,home
79,5,1,30,59,5,14,14,24,11,25,3,15,3,10,19,58,68,2,3,25,54,3,9,15,24,10,23,2,12,3,13,20,54,home
64,5,14,23,53,8,24,11,17,8,22,2,13,3,14,19,54,62,5,14,23,53,7,22,9,13,6,21,3,13,2,12,18,54,away
70,7,9,22,53,9,27,18,23,8,25,2,12,2,14,15,52,75,10,6,27,63,7,20,16,23,13,28,3,12,4,12,19,56,home
70,17,12,26,59,7,21,11,16,12,27,3,13,4,12,17,54,67,18,11,23,54,7,19,14,20,11,25,3,14,4,14,19,52,away
76,3,0,27,52,7,19,14,18,7,23,1,14,3,9,17,54,75,2,1,24,50,7,17,20,26,7,34,3,9,3,20,21,61,home
77,7,10,26,58,7,19,18,27,9,26,4,13,5,13,21,58,68,9,9,23,53,7,20,15,21,11,23,4,12,3,19,22,56,home
75,7,11,27,62,8,21,14,20,12,27,4,11,5,14,18,58,71,12,10,25,60,7,23,13,19,12,26,4,15,2,13,20,54,away
88,14,5,32,63,9,23,15,21,11,26,3,20,3,12,17,62,81,16,3,28,65,9,27,16,22,14,25,3,16,5,12,21,57,home
80,22,6,28,57,8,21,16,24,10,26,3,15,5,16,21,60,74,20,9,26,55,9,23,13,19,9,26,3,15,2,13,17,57,home
80,11,8,27,57,9,23,17,23,9,24,3,15,2,12,20,57,73,12,10,26,60,7,25,13,20,10,27,3,17,6,15,23,60,home
64,14,7,23,52,5,16,14,22,11,27,3,11,4,14,15,51,78,16,5,28,60,8,22,14,19,12,27,3,15,3,12,21,57,away
82,26,10,30,65,8,23,14,19,14,29,4,18,4,12,16,59,75,21,12,28,60,7,20,13,20,13,29,3,15,6,14,17,57,away
83,11,4,28,63,10,25,17,22,12,25,3,14,5,10,18,56,77,13,2,28,60,7,23,13,20,12,28,3,14,6,14,15,59,home
78,6,7,27,58,8,21,16,23,12,26,3,14,4,15,19,58,79,9,4,29,61,8,23,13,18,10,28,3,18,4,15,18,63,home
85,5,1,31,67,7,20,17,22,13,30,4,17,5,13,16,63,75,6,1,28,59,9,26,10,15,10,24,2,16,3,9,12,55,home
69,13,7,25,54,6,19,13,20,11,24,3,14,3,14,17,53,85,16,3,29,62,8,24,18,23,13,27,3,18,4,14,19,60,away
71,5,10,27,60,6,15,10,15,10,25,4,14,3,15,18,60,72,7,8,23,55,9,24,17,22,8,26,3,12,2,12,21,53,away
76,9,3,25,59,9,26,18,25,8,29,4,15,4,14,20,59,72,8,3,25,58,8,27,14,21,9,29,3,10,5,13,18,57,away
69,14,13,23,57,7,21,18,25,12,24,4,13,3,14,20,51,69,15,11,23,55,6,19,16,22,12,27,3,13,4,13,16,51,home
71,3,1,27,59,5,13,12,20,12,26,1,16,8,16,19,59,84,2,2,29,65,10,28,16,24,13,30,4,15,5,14,19,61,home
62,7,13,22,59,7,23,12,17,14,23,3,11,3,12,21,48,69,3,17,25,61,6,16,12,20,11,22,3,12,2,14,20,58,home
71,2,1,25,59,11,29,10,16,10,32,2,12,3,14,17,57,68,1,3,24,64,4,20,17,25,13,18,4,13,2,16,25,57,home
72,8,5,25,55,6,17,16,21,6,29,4,14,3,13,16,58,66,4,11,24,53,6,17,13,21,10,26,3,12,4,16,20,55,home
67,8,9,24,56,8,22,12,18,13,25,3,13,3,17,17,54,67,9,9,22,50,9,25,13,18,5,24,2,13,3,11,20,53,away
77,5,2,28,59,9,21,13,17,11,27,5,18,6,11,19,56,72,4,1,26,54,6,17,15,20,10,22,2,13,3,14,20,56,home
78,4,6,28,61,12,32,11,15,8,25,3,19,2,10,18,59,72,6,4,25,57,10,26,12,19,11,25,4,14,3,15,18,57,home
72,14,13,27,58,6,19,12,19,13,25,3,16,6,14,17,56,69,16,11,24,57,7,21,15,23,13,27,3,11,4,14,20,52,home
79,21,10,29,61,7,20,15,21,12,26,3,16,4,13,18,58,80,19,12,29,62,8,23,13,16,9,25,3,14,3,11,18,61,away
65,5,15,23,57,5,18,14,20,10,25,3,13,3,14,20,54,77,15,5,28,59,8,21,14,20,10,27,3,15,4,11,17,57,away
80,18,13,27,60,9,24,17,22,10,26,3,17,5,13,16,59,69,11,18,25,58,7,20,12,19,12,22,3,13,3,14,19,54,home
70,8,5,24,53,8,25,14,20,9,27,3,15,4,14,18,55,76,11,1,29,59,8,21,10,17,9,28,3,14,4,12,15,59,away
67,13,10,22,51,9,25,13,18,5,24,2,13,2,11,20,52,63,5,16,23,55,6,18,11,16,10,22,4,12,2,14,17,53,home
81,11,10,28,61,9,24,15,21,12,27,3,14,4,14,20,59,75,12,7,27,58,8,21,13,20,11,24,2,13,4,14,22,59,away
77,11,5,27,56,12,32,12,15,7,27,3,16,3,13,17,59,76,11,5,28,58,7,18,13,19,11,29,3,17,6,13,16,58,away
77,5,9,26,61,9,25,16,23,12,26,4,15,4,14,21,56,75,11,5,27,56,7,19,14,22,11,26,3,14,3,14,22,57,home
65,7,5,22,55,5,15,16,24,12,22,4,11,4,14,20,50,69,4,8,25,57,9,24,10,16,6,27,3,14,3,14,18,61,away
59,1,5,20,55,6,22,12,20,10,23,4,12,3,19,25,55,81,6,2,29,63,9,26,14,19,14,24,4,18,4,16,20,61,away
75,3,1,29,58,6,20,12,18,13,24,2,15,7,12,18,55,66,2,1,23,57,6,19,14,20,14,30,4,9,1,13,18,49,home
73,18,5,27,55,6,18,14,19,10,25,3,14,4,12,17,55,67,5,18,24,60,7,22,11,17,11,24,4,12,2,13,18,54,home
74,7,2,28,60,6,20,12,18,12,25,1,14,6,11,16,55,72,4,5,25,61,8,26,14,20,15,21,3,11,2,13,19,52,home
70,11,13,25,56,8,23,12,16,12,25,4,14,2,12,18,52,79,10,13,28,58,9,22,14,18,9,24,3,17,2,13,20,59,away
70,11,6,25,56,7,20,13,19,11,24,4,14,1,15,17,55,64,4,11,24,53,7,22,8,13,6,21,3,13,2,12,18,55,home
78,15,12,27,58,10,24,14,20,10,24,3,14,2,13,19,58,73,9,17,25,60,8,25,14,20,12,25,3,13,3,14,20,57,home
69,8,13,24,60,6,17,16,23,13,25,3,12,3,13,19,53,69,7,14,24,57,8,23,12,18,10,24,2,13,2,15,19,57,home
76,8,13,27,62,10,27,12,17,10,28,3,16,2,14,20,61,74,16,6,26,55,7,21,15,22,9,25,2,13,4,13,18,56,away
74,15,6,27,58,7,18,13,18,11,27,3,16,5,13,16,56,72,7,14,27,60,7,22,11,14,11,25,3,14,3,14,18,59,away
75,12,6,25,56,8,23,17,25,11,26,3,11,2,13,21,55,80,16,4,26,58,9,24,18,26,11,28,3,16,5,12,17,55,away
75,4,6,28,66,6,20,12,20,14,23,3,11,3,14,21,60,48,0,1,18,60,6,18,6,15,12,25,9,8,5,22,22,57,home
77,11,14,26,60,9,24,15,21,10,25,4,14,6,14,20,58,74,15,8,27,60,6,19,14,22,13,28,3,13,2,14,20,56,home
66,4,5,22,52,9,27,14,20,6,24,2,14,3,13,22,54,74,3,4,28,62,9,26,9,13,9,27,3,14,1,12,19,60,away
74,11,14,26,55,9,25,13,17,8,24,2,16,2,14,17,58,63,9,16,22,54,7,25,11,15,6,23,3,14,3,13,16,54,home
85,4,0,30,58,10,21,15,19,11,32,1,21,5,16,17,62,62,1,5,21,57,8,25,13,19,8,27,4,12,2,17,19,57,home
77,5,8,27,62,8,24,15,22,10,28,2,12,3,15,21,60,72,3,8,26,60,7,22,12,18,10,24,2,13,3,16,19,61,away
66,8,17,23,55,8,23,11,16,8,20,2,14,2,11,17,52,70,16,9,23,52,9,24,15,21,8,26,3,14,4,13,21,53,home
78,10,12,27,61,9,24,15,23,13,25,3,13,3,11,17,55,76,13,9,27,60,10,27,11,17,9,28,3,15,2,12,17,59,away
81,12,6,28,61,10,25,15,21,11,24,3,18,2,14,20,60,80,13,5,27,63,9,25,17,23,11,26,3,13,5,12,21,58,away
75,12,13,25,59,9,24,15,22,10,24,2,12,2,15,22,59,78,10,12,26,61,9,28,16,23,9,30,2,16,4,14,20,61,home
78,19,2,27,55,9,25,14,18,9,26,3,15,3,11,15,56,70,16,3,26,53,7,17,10,14,8,25,3,15,4,10,16,53,home
72,19,4,25,59,7,20,15,22,13,24,4,13,4,14,21,53,69,13,9,24,56,7,21,15,23,13,26,3,12,5,14,19,52,away
73,7,4,26,57,8,22,13,19,9,24,2,13,4,13,18,58,64,1,10,23,59,8,22,10,15,7,21,2,10,4,13,20,57,home
75,10,14,24,55,10,27,17,22,9,25,2,13,2,14,17,55,71,7,13,25,57,9,23,12,17,7,28,3,13,5,13,19,58,home
80,12,4,30,63,8,23,12,16,10,26,3,14,4,12,18,62,81,13,2,29,61,7,19,15,22,14,26,2,16,4,14,18,59,away
